Plant_Position,Location,Treatment,Gall_Number,Gall_Letter,Point_Height_mm,Contents,Notes,Broken_Gall,Person
428,tree,mark,1000,a,8.50,platy,,0,AS
428,tree,mark,1001,a,7.00,platy,,0,AS
428,tree,mark,1001,b,7.00,platy,,0,AS
428,tree,mark,1002,a,4.50,none none,,0,AS
428,tree,mark,1002,b,4.90,hairy larva,,0,AS
28,ground,nomark,unk,unk,,meso male,,0,AS
28,ground,nomark,unk,unk,,meso male,,0,AS
28,ground,nomark,unk,unk,,meso male,,0,AS
28,ground,nomark,unk,unk,,platy,,0,AS
28,ground,nomark,1003,a,3.85,exit-none-ecto,,0,AS
28,ground,nomark,1003,b,5.10,exit-none-ecto,,0,AS
28,ground,nomark,1003,c,3.60,platy,,0,AS
28,ground,nomark,1004,a,5.00,exit-none-ecto,,0,AS
28,ground,nomark,1004,b,5.00,pupa,,0,AS
28,ground,nomark,1004,c,5.00,meso us,,0,AS
28,ground,nomark,1005,a,4.55,none none,,0,AS
28,ground,nomark,1005,b,2.45,none none,,0,AS
28,ground,nomark,1006,a,9.30,exit-none-ecto,,0,AS
28,ground,nomark,1006,b,8.20,platy,,0,AS
28,ground,nomark,1006,c,9.30,pupa,,0,AS
104,ground,bag,1007,a,8.70,pupa,,0,AS
104,ground,bag,1007,b,9.95,pupa,,0,AS
104,ground,bag,1007,c,11.05,pupa,,0,AS
104,ground,bag,1008,a,5.55,none none,,0,AS
104,ground,bag,1009,a,5.75,pupa,,0,AS
104,ground,bag,1009,b,6.45,pupa,,0,AS
104,ground,bag,1010,a,5.45,pupa,,0,AS
104,ground,bag,1010,b,6.35,pupa,,0,AS
104,ground,bag,1011,a,6.75,platy,,0,AS
104,ground,bag,1011,b,6.75,platy,,0,AS
104,ground,bag,1011,c,6.20,platy,,0,AS
104,ground,bag,1011,d,5.85,platy,,0,AS
104,ground,bag,1012,a,8.50,pupa,,0,AS
104,ground,bag,1012,b,8.20,platy,,0,AS
104,ground,bag,1012,c,4.10,platy,,0,AS
104,ground,bag,1013,a,5.90,pupa,,0,AS
104,ground,bag,1013,b,5.60,pupa,,0,AS
104,ground,bag,1014,a,6.85,platy,,0,AS
104,ground,bag,1014,a,6.85,pupa,,0,AS
104,ground,bag,1015,a,2.78,none none,,0,AS
606,ground,bag,1016,a,9.10,pupa,,0,AS
606,ground,bag,1016,b,6.60,pupa,,0,AS
606,ground,bag,1016,c,6.10,pupa,,0,AS
606,ground,bag,1017,a,6.70,platy,,0,AS
606,ground,bag,1017,b,6.90,platy,,0,AS
606,ground,bag,1017,c,8.10,platy,,0,AS
606,ground,bag,1017,d,7.90,platy,,0,AS
606,ground,bag,1018,a,6.70,pupa,,0,AS
606,ground,bag,1018,b,9.50,pupa,,0,AS
606,ground,bag,1018,c,7.90,platy,,0,AS
606,ground,bag,1018,d,7.70,platy,,0,AS
606,ground,bag,1019,a,5.15,none none,,0,AS
606,ground,bag,1019,b,9.50,platy,,0,AS
606,ground,bag,1019,c,10.80,platy,,0,AS
606,ground,bag,1019,d,10.80,platy,,0,AS
606,ground,bag,1019,e,10.80,platy,,0,AS
606,ground,bag,1019,f,9.50,exit-none-tory male,,0,AS
606,ground,bag,1020,a,4.75,none none,,0,AS
606,ground,bag,1020,b,7.05,pupa,,0,AS
606,ground,bag,1020,c,6.15,pupa,,0,AS
606,ground,bag,1020,d,5.90,platy,,0,AS
606,ground,bag,1020,e,6.05,platy,,0,AS
606,ground,bag,1020,f,5.95,platy,,0,AS
606,ground,bag,1021,a,6.75,platy,,0,AS
606,ground,bag,1022,a,6.90,pupa,,0,AS
606,ground,bag,1022,b,5.90,pupa,,0,AS
606,ground,bag,1023,a,7.60,pupa,,0,AS
606,ground,bag,1023,b,7.30,pupa,,0,AS
291,ground,nomark,1024,a,7.90,platy,,0,AS
291,ground,nomark,1025,a,12.45,pupa,,0,AS
291,ground,nomark,1025,b,12.45,pupa,,0,AS
291,ground,nomark,1026,a,4.30,none none,,0,AS
291,ground,nomark,1026,b,6.30,platy,,0,AS
291,ground,nomark,1026,c,7.75,pupa,,0,AS
291,ground,nomark,1026,d,5.65,pupa,,0,AS
94?,ground,bag,1027,a,11.15,pupa,"“94? if so, one of the ground bags was for plant 3rd up from row 4” found on vial as interpreted by CJGG",0,AS
94?,ground,bag,1027,b,11.30,pupa,,0,AS
94?,ground,bag,1027,c,11.15,pupa,,0,AS
94?,ground,bag,1027,d,11.00,pupa,,0,AS
94?,ground,bag,1027,e,11.30,pupa,,0,AS
591,tree,bag,1028,a,6.35,none none,“missed on first survey” found on vial as interpreted by CJGG,0,AS
304,tree,bag,1029,a,6.50,pupa,,0,AS
304,tree,bag,1029,b,5.50,platy,,0,AS
138,tree,bag,1030,a,5.55,pupa,,0,AS
138,tree,bag,1030,b,5.70,pupa,,0,AS
138,tree,bag,1031,a,9.70,pupa,,0,AS
138,tree,bag,1031,b,6.40,hairy larva,,0,AS
138,tree,bag,1031,c,9.70,pupa,,0,AS
138,tree,bag,1032,a,10.15,pupa,,0,AS
138,tree,bag,1032,b,9.25,platy,,0,AS
138,tree,bag,1033,a,6.30,pupa,,0,AS
138,tree,bag,1034,a,9.35,pupa,,0,AS
138,tree,bag,1034,b,9.35,pupa,,0,AS
138,tree,bag,1035,a,8.50,pupa,,0,AS
138,tree,bag,1035,b,8.50,platy,,0,AS
138,tree,bag,1036,a,9.80,none none,,0,AS
138,tree,bag,1037,a,5.40,platy,,0,AS
138,tree,bag,1037,b,6.35,platy,,0,AS
138,tree,bag,1037,c,6.10,pupa,,0,AS
138,tree,bag,1038,a,6.40,platy,,0,AS
138,tree,bag,1038,b,8.10,none none,,0,AS
138,tree,bag,1038,c,8.35,platy,,0,AS
278,ground,bag,1039,a,5.00,platy,,0,AS
278,ground,bag,1040,a,7.50,pupa,,0,AS
278,ground,bag,1040,b,7.45,pupa,,0,AS
278,ground,bag,1041,a,8.80,platy,,0,AS
278,ground,bag,1041,b,9.65,pupa,,0,AS
278,ground,bag,1041,c,8.80,platy,,0,AS
278,ground,bag,1041,d,9.65,pupa,,0,AS
278,ground,bag,1042,a,7.00,none none,,0,AS
278,ground,bag,1043,a,7.30,pupa,,0,AS
278,ground,bag,1043,b,7.30,pupa,,0,AS
278,ground,bag,1043,c,7.30,pupa,,0,AS
278,ground,bag,1044,a,8.40,pupa,,0,AS
278,ground,bag,1044,b,9.00,pupa,,0,AS
278,ground,bag,1044,c,7.70,platy,,0,AS
278,ground,bag,1045,a,7.20,pupa,,0,AS
278,ground,bag,1045,b,6.40,platy,,0,AS
278,ground,bag,1046,a,6.75,pupa,,0,AS
278,ground,bag,1047,a,3.60,pupa,,0,AS
278,ground,bag,1047,b,3.15,pupa,,0,AS
278,ground,bag,1047,c,3.15,pupa,,0,AS
93,tree,mark,unk,unk,,meso male,,0,AS
93,tree,mark,unk,unk,,meso male,,0,AS
93,tree,mark,1048,a,9.80,exit-none-ecto,,0,AS
93,tree,mark,1048,b,8.20,exit-none-ecto,,0,AS
93,tree,mark,1049,a,7.65,exit-none-ecto,,0,AS
93,tree,mark,1049,b,6.65,pupa,,0,AS
93,tree,mark,1050,a,3.80,none none,,0,AS
93,tree,mark,1051,a,7.85,pupa,,0,AS
93,tree,mark,1051,b,7.80,pupa,,0,AS
93,tree,mark,1052,a,8.05,pupa,,0,AS
93,tree,mark,1053,a,6.95,pupa,,0,AS
93,tree,mark,1053,b,8.00,none none,,0,AS
93,tree,mark,1054,a,5.90,platy,,0,AS
280,tree,mark,1055,a,9.95,platy,,0,AS
280,tree,mark,1055,b,10.00,platy,,0,AS
280,tree,mark,1055,c,9.50,ptoid partial,,0,AS
280,tree,mark,1055,d,9.50,pupa,,0,AS
280,tree,mark,1055,e,10.00,pupa,,0,AS
280,tree,mark,1055,f,9.95,platy,,0,AS
280,tree,mark,1056,a,7.75,none none,,0,AS
280,tree,mark,1057,a,7.95,exit-none-ecto,,0,AS
280,tree,mark,1058,a,8.55,none none,,0,AS
280,tree,mark,1058,b,8.75,pupa,,0,AS
280,tree,mark,1058,c,10.05,pupa,,0,AS
280,tree,mark,1059,a,9.15,pupa,,0,AS
280,tree,mark,1059,b,9.15,pupa,,0,AS
221,ground,bag,1060,a,9.95,platy,,0,AS
221,ground,bag,1060,b,10.10,pupa,,0,AS
221,ground,bag,1060,c,10.10,pupa,,0,AS
221,ground,bag,1060,d,10.10,platy,,0,AS
221,ground,bag,1060,e,10.10,platy,,0,AS
221,ground,bag,1061,a,10.15,pupa,,0,AS
221,ground,bag,1061,b,10.15,pupa,,0,AS
221,ground,bag,1062,a,7.65,pupa,,0,AS
221,ground,bag,1062,b,8.20,pupa,,0,AS
221,ground,bag,1062,c,7.25,pupa,,0,AS
221,ground,bag,1063,a,8.10,pupa,,0,AS
221,ground,bag,1063,b,8.10,pupa,,0,AS
221,ground,bag,1064,a,4.70,platy,,0,AS
221,ground,bag,1065,a,6.10,platy,,0,AS
221,ground,bag,1065,b,7.90,platy,,0,AS
221,ground,bag,1066,a,6.20,pupa,,0,AS
221,ground,bag,1066,b,5.35,pupa,,0,AS
221,ground,bag,1067,a,7.50,platy,,0,AS
221,ground,bag,1067,b,7.50,platy,,0,AS
221,ground,bag,1068,a,6.60,pupa,,0,AS
221,ground,bag,1069,a,6.90,pupa,,0,AS
221,ground,bag,1069,b,6.80,pupa,,0,AS
221,ground,bag,1069,c,6.80,pupa,,0,AS
221,ground,bag,1070,a,4.50,platy,,0,AS
221,ground,bag,1070,b,4.50,pupa,,0,AS
221,ground,bag,1071,a,7.15,pupa,,0,AS
516,tree,nobag,1072,a,8.85,platy,,0,CJGG
516,tree,nobag,1072,b,8.30,platy,,0,CJGG
516,tree,nobag,1072,c,7.40,ptoid partial,,0,CJGG
516,tree,nobag,1072,d,8.85,pupa,,0,CJGG
516,tree,nobag,1073,a,9.15,platy,,0,CJGG
516,tree,nobag,1073,a,9.15,platy,,0,CJGG
516,tree,nobag,1073,b,10.05,platy,,0,CJGG
516,tree,nobag,1074,a,8.30,none none,,0,CJGG
661,ground,nomark,1075,b,10.70,pupa,,0,CJGG
661,ground,nomark,1075,c,9.45,ptoid partial,,0,CJGG
661,ground,nomark,1076,a,12.95,pupa,,0,CJGG
661,ground,nomark,1076,a,12.95,pupa,,0,CJGG
661,ground,nomark,1076,a,11.35,pupa,,0,CJGG
661,ground,nomark,1076,b,11.00,pupa,,0,CJGG
661,ground,nomark,1076,c,12.80,pupa,,0,CJGG
661,ground,nomark,1076,d,12.80,pupa,,0,CJGG
661,ground,nomark,1077,a,9.00,pupa,,0,CJGG
661,ground,nomark,1077,b,8.50,platy,,0,CJGG
661,ground,nomark,1077,c,12.50,pupa,,0,CJGG
661,ground,nomark,1077,d,13.80,pupa,,0,CJGG
661,ground,nomark,1078,a,5.85,ptoid partial,,0,CJGG
661,ground,nomark,1078,b,8.95,hairy larva,,0,CJGG
661,ground,nomark,1078,c,8.95,none none,,0,CJGG
661,ground,nomark,1078,d,7.20,none none,,0,CJGG
661,ground,nomark,1078,e,8.50,platy,,0,CJGG
661,ground,nomark,1078,f,8.50,platy,,0,CJGG
661,ground,nomark,1078,g,7.55,platy,,0,CJGG
661,ground,nomark,1078,h,7.55,none none,,0,CJGG
661,ground,nomark,1078,i,7.70,platy,,0,CJGG
661,ground,nomark,1078,j,7.70,hairy larva,,0,CJGG
661,ground,nomark,1078,k,8.50,none none,,0,CJGG
661,ground,nomark,1078,l,8.50,pupa,,0,CJGG
661,ground,nomark,1079,a,8.45,brown mush,,0,CJGG
661,ground,nomark,1079,b,9.00,none none,,0,CJGG
661,ground,nomark,1080,a,7.80,hairy larva,,0,CJGG
661,ground,nomark,1080,b,7.05,pupa,,0,CJGG
661,ground,nomark,1080,c,5.20,none none,,0,CJGG
661,ground,nomark,1080,d,7.90,unknown,casing inside (does not look like pupal or platy casing),0,CJGG
661,ground,nomark,1081,a,12.95,pupa,,0,CJGG
661,ground,nomark,1081,b,11.35,pupa,,0,CJGG
661,ground,nomark,1082,a,3.25,none none,,0,CJGG
661,ground,nomark,1082,b,4.65,platy,,0,CJGG
661,ground,nomark,1082,c,3.25,none none,,0,CJGG
661,ground,nomark,1083,a,8.30,platy,,0,CJGG
661,ground,nomark,1083,b,8.70,platy,,0,CJGG
661,ground,nomark,1084,a,9.25,pupa,,0,CJGG
661,ground,nomark,1084,b,10.60,none none,,0,CJGG
661,ground,nomark,1084,c,8.95,pupa,,0,CJGG
661,ground,nomark,1084,d,9.65,hairy larva,,0,CJGG
661,ground,nomark,1084,e,8.95,none none,,0,CJGG
661,ground,nomark,1085,a,10.00,none none,,0,CJGG
661,ground,nomark,1085,b,10.00,platy,,0,CJGG
661,ground,nomark,1085,c,9.45,exit-none-no ecto,,0,CJGG
275,ground,bag,1086,a,8.95,pupa,,0,CJGG
275,ground,bag,1086,b,9.60,pupa,,0,CJGG
275,ground,bag,1086,c,10.35,pupa,,0,CJGG
275,ground,bag,1086,c,10.35,pupa,,0,CJGG
275,ground,bag,1086,c,10.35,pupa,,0,CJGG
275,ground,bag,1086,d,9.85,pupa,,0,CJGG
275,ground,bag,1087,a,10.25,pupa,,0,CJGG
275,ground,bag,1087,b,10.80,pupa,,0,CJGG
275,ground,bag,1087,c,10.80,pupa,,0,CJGG
275,ground,bag,1087,d,10.80,pupa,,0,CJGG
275,ground,bag,1088,a,7.20,pupa,,0,CJGG
275,ground,bag,1088,b,6.80,vlg larva,,0,CJGG
275,ground,bag,1088,c,7.20,pupa,,0,CJGG
275,ground,bag,1089,a,7.70,pupa,,0,CJGG
275,ground,bag,1089,b,7.60,pupa,,0,CJGG
275,ground,bag,1089,c,8.90,none none,,0,CJGG
275,ground,bag,1089,d,7.70,none none,,0,CJGG
275,ground,bag,1090,a,5.00,platy,,0,CJGG
275,ground,bag,1090,b,8.80,platy,,0,CJGG
275,ground,bag,1090,c,9.15,platy,,0,CJGG
275,ground,bag,1090,d,8.00,platy,,0,CJGG
275,ground,bag,1090,e,7.25,platy,,0,CJGG
275,ground,bag,1090,f,8.15,platy,,0,CJGG
275,ground,bag,1090,g,8.10,platy,,0,CJGG
275,ground,bag,1090,h,5.50,none none,,0,CJGG
275,ground,bag,1090,i,8.80,platy,,0,CJGG
275,ground,bag,1090,j,8.80,platy,,0,CJGG
275,ground,bag,1091,a,6.20,platy,,0,CJGG
275,ground,bag,1091,b,6.20,platy,,0,CJGG
275,ground,bag,1091,c,6.75,platy,,0,CJGG
275,ground,bag,1091,d,6.75,platy,,0,CJGG
275,ground,bag,1091,e,4.35,platy,,0,CJGG
275,ground,bag,1091,f,5.55,platy,,0,CJGG
275,ground,bag,1091,g,5.90,platy,,0,CJGG
275,ground,bag,1091,h,6.10,platy,,0,CJGG
275,ground,bag,1091,h,6.10,platy,,0,CJGG
275,ground,bag,1091,i,6.10,platy,,0,CJGG
275,ground,bag,1091,j,6.50,platy,,0,CJGG
275,ground,bag,1091,k,6.75,platy,,0,CJGG
275,ground,bag,1091,l,6.50,pupa,,0,CJGG
275,ground,bag,1092,a,6.45,pupa,,0,CJGG
275,ground,bag,1092,b,7.60,pupa,,0,CJGG
275,ground,bag,1092,c,7.20,pupa,,0,CJGG
275,ground,bag,1092,d,7.60,pupa,,0,CJGG
275,ground,bag,1093,a,7.10,pupa,,0,CJGG
275,ground,bag,1093,b,7.10,pupa,,0,CJGG
275,ground,bag,1094,a,6.20,pupa,,0,CJGG
275,ground,bag,1094,b,7.00,pupa,,0,CJGG
275,ground,bag,1095,a,5.60,pupa,,0,CJGG
275,ground,bag,1095,b,6.00,pupa,,0,CJGG
275,ground,bag,1095,c,5.50,platy,,0,CJGG
275,ground,bag,1095,d,5.50,platy,,0,CJGG
275,ground,bag,1095,e,5.50,pupa,,0,CJGG
275,ground,bag,1096,a,2.60,none none,,0,CJGG
275,ground,bag,1096,b,2.40,none none,,0,CJGG
275,ground,bag,1097,a,5.45,pupa,,0,CJGG
275,ground,bag,1097,b,6.40,pupa,,0,CJGG
275,ground,bag,1098,a,2.75,none none,,0,CJGG
275,ground,bag,1098,b,3.55,vlg larva,,0,CJGG
275,ground,bag,1098,c,2.60,none none,,0,CJGG
275,ground,bag,1098,d,3.05,vlg larva,,0,CJGG
275,ground,bag,1098,e,3.40,vlg larva,,0,CJGG
275,ground,bag,1098,f,4.00,vlg larva,,0,CJGG
275,ground,bag,1098,g,3.80,vlg larva,,0,CJGG
135,ground,bag,1099,a,4.75,vlg larva,,0,CJGG
135,ground,bag,1099,b,4.35,vlg larva,,0,CJGG
135,ground,bag,1099,c,3.40,vlg larva,,0,CJGG
135,ground,bag,1099,d,3.40,vlg larva,,0,CJGG
135,ground,bag,2000,a,4.50,none none,,0,CJGG
135,ground,bag,2000,b,3.25,none none,,0,CJGG
135,ground,bag,2001,a,8.30,pupa,,0,CJGG
135,ground,bag,2001,b,6.90,platy,,0,CJGG
135,ground,bag,2002,a,9.80,pupa,,0,CJGG
135,ground,bag,2002,b,9.15,none none,,0,CJGG
135,ground,bag,2002,c,9.15,platy,,0,CJGG
135,ground,bag,2003,a,6.05,pupa,,0,CJGG
135,ground,bag,2003,b,5.25,pupa,,0,CJGG
135,ground,bag,2004,a,7.15,pupa,,0,CJGG
135,ground,bag,2005,a,6.50,platy,,0,CJGG
135,ground,bag,2005,b,8.00,pupa,,0,CJGG
615,ground,nomark,2006,a,10.10,none none,,0,CJGG
615,ground,nomark,2007,a,8.05,none none,,0,CJGG
615,ground,nomark,2008,a,9.75,pupa,,0,CJGG
615,ground,nomark,2008,b,10.95,pupa,,0,CJGG
615,ground,nomark,2009,a,7.00,none none,,0,CJGG
615,ground,nomark,2009,b,7.45,none none,,0,CJGG
615,ground,nomark,2009,c,6.00,none none,,0,CJGG
615,ground,nomark,2009,d,7.45,none none,,0,CJGG
615,ground,nomark,2010,a,8.85,pupa,,0,CJGG
615,ground,nomark,2010,b,7.30,ptoid partial,,0,CJGG
615,ground,nomark,2011,a,3.00,none none,,0,CJGG
615,ground,nomark,2012,a,12.25,pupa,,0,CJGG
615,ground,nomark,2013,a,12.25,pupa,,0,CJGG
615,ground,nomark,2013,b,12.55,pupa,,0,CJGG
615,ground,nomark,2013,c,12.55,pupa,,0,CJGG
615,ground,nomark,2013,d,12.55,pupa,,0,CJGG
615,ground,nomark,2013,e,12.55,pupa,,0,CJGG
615,ground,nomark,2014,a,7.80,platy,,0,CJGG
615,ground,nomark,2015,a,13.70,pupa,,0,CJGG
615,ground,nomark,2015,b,13.70,pupa,,0,CJGG
615,ground,nomark,2015,b,13.70,pupa,,0,CJGG
615,ground,nomark,2015,c,13.70,pupa,,0,CJGG
180,ground,bag,2016,a,7.20,pupa,,0,CJGG
180,ground,bag,2017,a,6.10,none none,,0,CJGG
180,ground,bag,2018,a,3.50,platy,,0,CJGG
180,ground,bag,2018,b,7.00,pupa,,0,CJGG
180,ground,bag,2018,c,6.00,pupa,,0,CJGG
180,ground,bag,2019,a,5.45,vlg larva,,0,CJGG
180,ground,bag,2019,b,4.05,pupa,,0,CJGG
180,ground,bag,2019,c,6.05,pupa,,0,CJGG
180,ground,bag,2019,d,6.05,pupa,,0,CJGG
180,ground,bag,2019,e,6.05,pupa,,0,CJGG
180,ground,bag,2019,f,6.05,pupa,,0,CJGG
180,ground,bag,2019,g,6.70,pupa,,0,CJGG
180,ground,bag,2019,h,6.05,pupa,,0,CJGG
180,ground,bag,2020,a,7.30,platy,,0,CJGG
180,ground,bag,2020,b,7.50,pupa,,0,CJGG
180,ground,bag,2021,a,7.60,vlg larva,,0,CJGG
180,ground,bag,2021,b,6.60,pupa,,0,CJGG
180,ground,bag,2021,c,6.10,exit-none-tory female,,0,CJGG
180,ground,bag,2021,d,7.60,platy,,0,CJGG
180,ground,bag,2022,a,10.25,pupa,,0,CJGG
180,ground,bag,2022,b,9.45,vlg larva,,0,CJGG
180,ground,bag,2022,c,9.80,none none,,0,CJGG
275,tree,bag,2023,a,11.05,pupa,,0,CJGG
275,tree,bag,2023,b,9.95,none none,,0,CJGG
275,tree,bag,2023,c,10.95,platy,,0,CJGG
275,tree,bag,2023,d,9.30,platy,,0,CJGG
275,tree,bag,2024,a,4.90,none none,,0,CJGG
275,tree,bag,2024,b,5.05,platy,,0,CJGG
275,tree,bag,2024,c,5.05,pupa,,0,CJGG
275,tree,bag,2024,d,4.60,pupa,,0,CJGG
275,tree,bag,2024,e,4.65,pupa,,0,CJGG
275,tree,bag,2024,f,3.95,platy,,0,CJGG
275,tree,bag,2024,g,5.90,pupa,,0,CJGG
275,tree,bag,2024,h,4.00,platy,,0,CJGG
293,ground,bag,2025,a,10.70,pupa,,0,CJGG
293,ground,bag,2025,b,11.20,pupa,,0,CJGG
293,ground,bag,2025,c,6.45,none none,,0,CJGG
293,ground,bag,2025,d,10.30,pupa,,0,CJGG
293,ground,bag,2025,e,9.60,none none,,0,CJGG
293,ground,bag,2025,f,11.45,pupa,,0,CJGG
293,ground,bag,2026,a,12.20,pupa,,0,CJGG
293,ground,bag,2026,b,12.20,pupa,,0,CJGG
293,ground,bag,2026,c,12.20,pupa,,0,CJGG
293,ground,bag,2026,d,12.20,pupa,,0,CJGG
293,ground,bag,2027,a,11.35,pupa,,0,CJGG
293,ground,bag,2027,b,11.40,pupa,,0,CJGG
293,ground,bag,2027,c,12.70,pupa,,0,CJGG
293,ground,bag,2027,d,13.00,pupa,,0,CJGG
293,ground,bag,2027,e,10.45,pupa,,0,CJGG
293,ground,bag,2028,a,9.45,pupa,,0,CJGG
293,ground,bag,2028,b,12.25,pupa,,0,CJGG
293,ground,bag,2028,c,9.95,pupa,,0,CJGG
293,ground,bag,2029,a,9.45,pupa,,0,CJGG
293,ground,bag,2029,b,11.00,pupa,,0,CJGG
293,ground,bag,2030,a,8.85,pupa,,0,CJGG
293,ground,bag,2030,b,10.05,vlg larva,,0,CJGG
293,ground,bag,2030,c,8.60,pupa,,0,CJGG
101,ground,nomark,2031,a,5.95,none none,,0,CJGG
101,ground,nomark,2032,a,6.70,platy,,0,CJGG
101,ground,nomark,2032,b,8.10,platy,,0,CJGG
101,ground,nomark,2032,c,7.45,exit-none-meso female,,0,CJGG
101,ground,nomark,2033,a,7.30,none none,,0,CJGG
101,ground,nomark,2033,b,10.30,pupa,,0,CJGG
101,ground,nomark,2033,c,8.70,pupa,,0,CJGG
409,ground,bag,2034,a,12.90,exit-none-tory female,,0,MB
409,ground,bag,2035,a,10.80,pupa,,0,CJGG
409,ground,bag,2035,b,10.05,pupa,,0,CJGG
409,ground,bag,2035,c,10.25,pupa,,0,CJGG
409,ground,bag,2036,a,12.15,pupa,,0,CJGG
409,ground,bag,2036,a,12.15,pupa,,0,CJGG
409,ground,bag,2036,b,12.55,pupa,,0,CJGG
409,ground,bag,2037,a,10.95,pupa,,0,CJGG
409,ground,bag,2037,b,9.45,pupa,,0,CJGG
409,ground,bag,2037,c,11.20,pupa,,0,CJGG
409,ground,bag,2037,d,11.15,pupa,,0,CJGG
409,ground,bag,2038,a,5.70,pupa,,0,CJGG
409,ground,bag,2038,b,8.10,pupa,,0,CJGG
409,ground,bag,2039,a,12.10,pupa,,0,CJGG
409,ground,bag,2039,b,12.50,pupa,,0,CJGG
409,ground,bag,2039,b,12.50,pupa,,0,CJGG
409,ground,bag,2039,c,12.65,pupa,,0,CJGG
409,ground,bag,2039,d,12.05,pupa,,0,CJGG
409,ground,bag,2039,e,12.10,pupa,,0,CJGG
409,ground,bag,2039,f,11.90,pupa,,0,CJGG
409,ground,bag,2039,g,10.65,pupa,,0,CJGG
409,ground,bag,2039,g,10.65,pupa,,0,CJGG
409,ground,bag,2039,g,10.65,pupa,,0,CJGG
409,ground,bag,2039,h,12.05,pupa,,0,CJGG
409,ground,bag,2040,a,6.35,pupa,,0,CJGG
409,ground,bag,2040,b,6.35,pupa,,0,CJGG
409,ground,bag,2041,a,6.40,pupa,,0,CJGG
409,ground,bag,2042,a,9.35,pupa,,0,CJGG
409,ground,bag,2042,b,10.20,pupa,,0,CJGG
409,ground,bag,2042,c,8.95,pupa,,0,CJGG
409,ground,bag,2042,d,7.15,pupa,,0,CJGG
409,ground,bag,2042,e,8.20,pupa,,0,CJGG
409,ground,bag,2042,f,7.90,pupa,,0,CJGG
409,ground,bag,2042,f,7.90,pupa,,0,CJGG
409,ground,bag,2042,g,6.50,pupa,,0,CJGG
409,ground,bag,2042,g,6.50,pupa,,0,CJGG
409,ground,bag,2042,h,8.40,pupa,,0,CJGG
409,ground,bag,2042,h,8.40,pupa,,0,CJGG
409,ground,bag,2042,i,9.20,pupa,,0,CJGG
409,ground,bag,2042,i,9.20,pupa,,0,CJGG
409,ground,bag,2042,j,9.10,pupa,,0,CJGG
409,ground,bag,2042,k,9.35,pupa,,0,CJGG
409,ground,bag,2042,l,8.95,pupa,,0,CJGG
409,ground,bag,2042,l,8.95,pupa,,0,CJGG
409,ground,bag,2042,m,7.90,pupa,,0,CJGG
409,ground,bag,2042,n,8.40,pupa,,0,CJGG
409,ground,bag,2042,n,8.40,pupa,,0,CJGG
409,ground,bag,2043,a,11.00,exit-none-tory female,,0,CJGG
34,ground,nomark,2044,a,5.20,platy,,0,CJGG
34,ground,nomark,2044,b,6.60,platy,,0,CJGG
34,ground,nomark,2044,c,8.85,pupa,,0,CJGG
34,ground,nomark,2044,d,1.95,pupa,,0,CJGG
34,ground,nomark,2044,e,11.40,pupa,,0,CJGG
34,ground,nomark,2044,f,10.00,pupa,,0,CJGG
34,ground,nomark,2045,a,7.70,pupa,,0,CJGG
